investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level
1296,INV101295,Swati Patil,25,Bengaluru,Gujarat,Equity,High,2942304.0,512549.36,2.7644,2021-09-10,2024-06-15,17.42000010875831,2942304.0,3,3,3.0,High
1297,INV101296,Nikita Mehta,42,Nagpur,Gujarat,Equity,High,3006461.0,200530.95,3.8767,2019-05-07,2023-03-22,6.670000043240208,3006461.0,3,1,2.1999999999999997,Medium
1298,INV101297,Amit Verma,55,Delhi,Karnataka,Debt Fund,Low,3226001.0,541968.17,2.8904,2020-02-03,2022-12-24,16.80000006199626,3226001.0,1,3,1.8000000000000003,Medium
1299,INV101298,Nikita Khan,37,Mumbai,Rajasthan,ETF,Medium,4436088.0,395699.05,4.3123,2020-12-18,2025-04-10,8.920000009016954,4436088.0,2,2,2.0,Medium
1300,INV101299,Neha Sharma,51,Kolkata,Gujarat,Gold,Medium,2634317.0,360901.43,2.5945,2018-04-02,2020-11-04,13.700000037960503,2634317.0,2,2,2.0,Medium
1301,INV101300,Anjali Kulkarni,44,Delhi,Tamil Nadu,Gold,Medium,4997425.0,407789.88,2.2493,2021-04-25,2023-07-25,8.16,4997425.0,2,2,2.0,Medium
1302,INV101301,Sunil Agarwal,25,Mumbai,Delhi,Debt Fund,Low,4652193.0,378223.29,3.5205,2022-08-10,2026-02-15,8.129999980654285,4652193.0,1,2,1.4,Low
1303,INV101302,Prakash Khan,28,Jaipur,Telangana,Fixed Deposit,Low,4784759.0,1000971.58,5.1096,2022-11-14,2027-12-23,20.919999941480853,4784759.0,1,3,1.8000000000000003,Medium
1304,INV101303,Priya Gupta,36,Mumbai,Gujarat,Equity,High,2612204.0,470980.38,3.1808,2023-03-11,2026-05-15,18.029999954061783,2612204.0,3,3,3.0,High
1305,INV101304,Rajesh Patil,43,Chennai,Karnataka,Gold,Medium,2260211.0,475548.39,5.2027,2018-09-23,2023-12-05,21.03999980532791,2260211.0,2,3,2.4000000000000004,High
1306,INV101305,Priya Joshi,65,Pune,Karnataka,Equity,High,1574954.0,165527.67,2.7342,2019-08-15,2022-05-09,10.510000292072023,1574954.0,3,2,2.5999999999999996,High
1307,INV101306,Rajesh Patil,32,Hyderabad,Delhi,Fixed Deposit,Low,227919.0,48227.66,5.4548,2022-04-27,2027-10-09,21.159999824499057,227919.0,1,3,1.8000000000000003,Medium
1308,INV101307,Rajesh Verma,47,Hyderabad,Karnataka,Gold,Medium,4684481.0,579938.75,4.4466,2021-09-30,2026-03-11,12.38000004696358,4684481.0,2,2,2.0,Medium
1309,INV101308,Suresh Verma,35,Hyderabad,Karnataka,Fixed Deposit,Low,4774345.0,1003089.88,4.4795,2023-02-09,2027-08-02,21.00999990574623,4774345.0,1,3,1.8000000000000003,Medium
1310,INV101309,Pooja Sharma,46,Chennai,Delhi,Fixed Deposit,Low,4686304.0,351472.8,4.5425,2022-03-31,2026-10-14,7.5,4686304.0,1,1,1.0,Low
1311,INV101310,Swati Verma,39,Ahmedabad,Rajasthan,Gold,Medium,3576074.0,279648.99,3.7123,2021-07-29,2025-04-14,7.8200000894836075,3576074.0,2,1,1.6,Low
1312,INV101311,Amit Khan,47,Hyderabad,West Bengal,Gold,Medium,3294312.0,249708.85,2.0548,2020-07-16,2022-08-05,7.580000012142141,3294312.0,2,1,1.6,Low
1313,INV101312,Rakesh Khan,58,Jaipur,Karnataka,Gold,Medium,262392.0,56283.08,1.7507,2018-06-24,2020-03-24,21.44999847556328,262392.0,2,3,2.4000000000000004,High
1314,INV101313,Neha Deshmukh,44,Bengaluru,Maharashtra,Equity,High,4827194.0,824002.02,1.1808,2021-07-03,2022-09-07,17.07000008700707,4827194.0,3,3,3.0,High
1315,INV101314,Kavita Patil,42,Chennai,Delhi,Fixed Deposit,Low,2718303.0,434112.99,2.4466,2021-11-26,2024-05-07,15.970000033108892,2718303.0,1,3,1.8000000000000003,Medium
1316,INV101315,Prakash Gupta,36,Nagpur,Delhi,Debt Fund,Low,4379934.0,418283.7,1.1452,2018-02-16,2019-04-10,9.550000068494183,4379934.0,1,2,1.4,Low
1317,INV101316,Swati Deshmukh,62,Delhi,Maharashtra,Debt Fund,Low,2416268.0,430578.96,2.0247,2018-09-11,2020-09-19,17.82000009932673,2416268.0,1,3,1.8000000000000003,Medium
1318,INV101317,Priya Khan,59,Ahmedabad,Tamil Nadu,Equity,High,4815482.0,847043.28,4.9973,2018-06-13,2023-06-11,17.58999992108786,4815482.0,3,3,3.0,High
1319,INV101318,Neha Kulkarni,28,Pune,Delhi,Fixed Deposit,Low,541730.0,52060.25,4.6904,2018-07-10,2023-03-18,9.609999446218596,541730.0,1,2,1.4,Low
1320,INV101319,Rakesh Kulkarni,35,Pune,West Bengal,Mutual Fund,Medium,4201173.0,200395.95,4.0384,2020-04-11,2024-04-24,4.76999995001396,4201173.0,2,1,1.6,Low
1321,INV101320,Ritu Deshmukh,33,Ahmedabad,Telangana,Gold,Medium,4973245.0,826055.99,1.0932,2022-07-22,2023-08-25,16.609999909515818,4973245.0,2,3,2.4000000000000004,High
1322,INV101321,Deepak Mehta,60,Mumbai,Gujarat,Mutual Fund,Medium,4587033.0,905939.02,5.3534,2022-02-03,2027-06-11,19.750000054501463,4587033.0,2,3,2.4000000000000004,High
1323,INV101322,Kavita Khan,51,Bengaluru,Telangana,Fixed Deposit,Low,3458480.0,258002.61,1.7616,2019-12-07,2021-09-10,7.460000057828872,3458480.0,1,1,1.0,Low
1324,INV101323,Amit Verma,50,Bengaluru,Karnataka,Fixed Deposit,Low,1245629.0,208269.17,3.7918,2021-05-24,2025-03-08,16.72000009633687,1245629.0,1,3,1.8000000000000003,Medium
1325,INV101324,Sunil Deshmukh,27,Chennai,Karnataka,Mutual Fund,Medium,1206441.0,258299.02,1.2247,2021-12-27,2023-03-19,21.410000157488014,1206441.0,2,3,2.4000000000000004,High
1326,INV101325,Amit Agarwal,31,Delhi,Rajasthan,Mutual Fund,Medium,1144670.0,164145.68,1.6192,2022-01-08,2023-08-22,14.340000174722844,1144670.0,2,2,2.0,Medium
1327,INV101326,Shilpa Kulkarni,53,Nagpur,Telangana,Gold,Medium,1233846.0,242327.35,3.1233,2020-04-21,2023-06-05,19.639999643391477,1233846.0,2,3,2.4000000000000004,High
1328,INV101327,Rajesh Sharma,52,Nagpur,Maharashtra,Equity,High,2236489.0,286717.89,1.274,2020-06-14,2021-09-22,12.82000000894259,2236489.0,3,2,2.5999999999999996,High
1329,INV101328,Anil Kulkarni,42,Chennai,Maharashtra,Gold,Medium,4597996.0,423015.63,2.611,2022-12-10,2025-07-20,9.19999995650279,4597996.0,2,2,2.0,Medium
1330,INV101329,Sunil Mehta,37,Kolkata,Gujarat,Debt Fund,Low,4642542.0,240483.68,4.6137,2019-09-13,2024-04-23,5.1800000947756635,4642542.0,1,1,1.0,Low
1331,INV101330,Ritu Agarwal,39,Pune,Tamil Nadu,ETF,Medium,2050238.0,243773.3,2.3151,2022-05-19,2024-09-10,11.890000087794684,2050238.0,2,2,2.0,Medium
1332,INV101331,Prakash Agarwal,26,Jaipur,Delhi,Mutual Fund,Medium,2337511.0,383819.31,3.8959,2021-09-10,2025-08-02,16.42000016256608,2337511.0,2,3,2.4000000000000004,High
1333,INV101332,Nikita Khan,58,Kolkata,Maharashtra,Mutual Fund,Medium,2314757.0,429850.37,4.1178,2021-09-30,2025-11-11,18.56999978831471,2314757.0,2,3,2.4000000000000004,High
1334,INV101333,Neha Sharma,55,Nagpur,Delhi,ETF,Medium,2946234.0,525313.52,4.1863,2020-05-09,2024-07-15,17.8299999253284,2946234.0,2,3,2.4000000000000004,High
1335,INV101334,Kavita Khan,61,Pune,Gujarat,Gold,Medium,3763889.0,320683.34,2.1178,2021-04-15,2023-05-28,8.51999992560886,3763889.0,2,2,2.0,Medium
1336,INV101335,Sunil Joshi,46,Delhi,Gujarat,Fixed Deposit,Low,2254236.0,221816.82,3.6438,2020-01-01,2023-08-23,9.839999893533774,2254236.0,1,2,1.4,Low
1337,INV101336,Rahul Deshmukh,54,Ahmedabad,Delhi,Equity,High,839784.0,49211.34,3.3041,2019-04-19,2022-08-07,5.8599997142122255,839784.0,3,1,2.1999999999999997,Medium
1338,INV101337,Deepak Gupta,31,Bengaluru,Maharashtra,Fixed Deposit,Low,4801722.0,573325.61,2.2027,2022-02-20,2024-05-04,11.940000066642758,4801722.0,1,2,1.4,Low
1339,INV101338,Suresh Gupta,40,Pune,Tamil Nadu,Fixed Deposit,Low,2552257.0,397386.41,2.1726,2023-01-04,2025-03-07,15.569999808013064,2552257.0,1,3,1.8000000000000003,Medium
1340,INV101339,Amit Mehta,38,Hyderabad,Delhi,Equity,High,2223416.0,106723.97,1.937,2021-01-13,2022-12-21,4.800000089951678,2223416.0,3,1,2.1999999999999997,Medium
1341,INV101340,Pooja Gupta,53,Mumbai,Delhi,ETF,Medium,2123752.0,438554.79,4.9068,2020-05-24,2025-04-19,20.650000094172956,2123752.0,2,3,2.4000000000000004,High
1342,INV101341,Rahul Patil,37,Delhi,Karnataka,Debt Fund,Low,2509030.0,187424.54,5.137,2019-04-25,2024-06-12,7.469999960143961,2509030.0,1,1,1.0,Low
1343,INV101342,Deepak Gupta,65,Chennai,Karnataka,ETF,Medium,3970402.0,320014.4,5.0712,2018-08-30,2023-09-24,8.05999996977636,3970402.0,2,2,2.0,Medium
1344,INV101343,Priya Patil,51,Pune,Karnataka,Mutual Fund,Medium,1534366.0,192256.06,1.1945,2020-02-07,2021-04-18,12.5300000130347,1534366.0,2,2,2.0,Medium
1345,INV101344,Rajesh Joshi,60,Kolkata,Karnataka,Fixed Deposit,Low,3681715.0,219062.04,1.9315,2022-07-23,2024-06-27,5.949999932096863,3681715.0,1,1,1.0,Low
1346,INV101345,Anjali Kulkarni,45,Jaipur,Telangana,ETF,Medium,4958803.0,390753.68,4.4274,2018-12-19,2023-05-23,7.880000072598166,4958803.0,2,1,1.6,Low
1347,INV101346,Anjali Verma,62,Nagpur,Maharashtra,Mutual Fund,Medium,368004.0,27710.7,4.0027,2022-05-02,2026-05-02,7.5299996739165875,368004.0,2,1,1.6,Low
1348,INV101347,Swati Patil,28,Ahmedabad,Telangana,Mutual Fund,Medium,4675682.0,986101.33,3.2137,2020-09-08,2023-11-25,21.089999918728434,4675682.0,2,3,2.4000000000000004,High
1349,INV101348,Sunil Joshi,60,Hyderabad,Delhi,Debt Fund,Low,625790.0,82291.38,1.4137,2022-12-17,2024-05-16,13.149999201009924,625790.0,1,2,1.4,Low
1350,INV101349,Deepak Patil,39,Ahmedabad,Karnataka,Fixed Deposit,Low,4804569.0,309894.7,3.7507,2020-05-25,2024-02-23,6.44999998959324,4804569.0,1,1,1.0,Low
1351,INV101350,Neha Mehta,35,Hyderabad,Maharashtra,Equity,High,3741019.0,635225.03,5.263,2022-02-19,2027-05-25,16.980000101576604,3741019.0,3,3,3.0,High
1352,INV101351,Amit Verma,45,Jaipur,Delhi,Equity,High,429191.0,77082.7,5.0548,2022-11-03,2027-11-22,17.959999161212608,429191.0,3,3,3.0,High
1353,INV101352,Pooja Sharma,65,Nagpur,West Bengal,Debt Fund,Low,4233073.0,895718.25,4.0219,2022-05-24,2026-05-31,21.1600000755952,4233073.0,1,3,1.8000000000000003,Medium
1354,INV101353,Prakash Kulkarni,35,Ahmedabad,Karnataka,Fixed Deposit,Low,1166011.0,213380.01,5.2219,2019-08-17,2024-11-04,18.299999742712547,1166011.0,1,3,1.8000000000000003,Medium
1355,INV101354,Suresh Patil,36,Ahmedabad,Maharashtra,Debt Fund,Low,4729960.0,595028.97,5.3068,2023-02-08,2028-05-29,12.580000042283654,4729960.0,1,2,1.4,Low
1356,INV101355,Rahul Sharma,41,Chennai,West Bengal,ETF,Medium,538758.0,70738.93,4.3616,2018-04-01,2022-08-10,13.130000853815627,538758.0,2,2,2.0,Medium
1357,INV101356,Kavita Khan,32,Chennai,Karnataka,Debt Fund,Low,3232202.0,550444.0,3.2712,2018-11-04,2022-02-10,17.029999981436802,3232202.0,1,3,1.8000000000000003,Medium
1358,INV101357,Swati Agarwal,27,Kolkata,Maharashtra,Gold,Medium,2898115.0,308649.25,1.9534,2019-09-28,2021-09-10,10.650000086262967,2898115.0,2,2,2.0,Medium
1359,INV101358,Pooja Sharma,64,Nagpur,Delhi,Equity,High,3640868.0,540304.81,4.4658,2020-07-31,2025-01-16,14.839999967040828,3640868.0,3,2,2.5999999999999996,High
1360,INV101359,Rakesh Joshi,58,Bengaluru,Tamil Nadu,ETF,Medium,594152.0,123048.88,3.9644,2019-06-02,2023-05-19,20.710000134645682,594152.0,2,3,2.4000000000000004,High
1361,INV101360,Kavita Deshmukh,58,Chennai,Tamil Nadu,Mutual Fund,Medium,4173195.0,541263.39,2.0877,2020-11-22,2022-12-24,12.969999964056317,4173195.0,2,2,2.0,Medium
1362,INV101361,Vikas Joshi,61,Chennai,Tamil Nadu,Mutual Fund,Medium,749710.0,49106.0,2.6548,2021-10-20,2024-06-15,6.549999333075456,749710.0,2,1,1.6,Low
1363,INV101362,Shilpa Agarwal,38,Bengaluru,Tamil Nadu,Equity,High,3721535.0,655734.47,5.0685,2022-01-19,2027-02-12,17.6200000806119,3721535.0,3,3,3.0,High
1364,INV101363,Vikas Gupta,48,Mumbai,Karnataka,Gold,Medium,542077.0,101910.48,3.1863,2021-07-17,2024-09-22,18.800000737902547,542077.0,2,3,2.4000000000000004,High
1365,INV101364,Amit Verma,55,Bengaluru,Gujarat,Debt Fund,Low,3295795.0,333534.45,2.074,2019-08-25,2021-09-20,10.119999878633228,3295795.0,1,2,1.4,Low
1366,INV101365,Sunil Verma,48,Ahmedabad,Karnataka,Debt Fund,Low,4503189.0,646657.94,1.126,2020-10-31,2021-12-16,14.359999991117405,4503189.0,1,2,1.4,Low
1367,INV101366,Neha Sharma,43,Bengaluru,Telangana,Mutual Fund,Medium,1326202.0,164183.81,4.7781,2018-05-07,2023-02-14,12.380000180967906,1326202.0,2,2,2.0,Medium
1368,INV101367,Rajesh Khan,45,Chennai,Telangana,Mutual Fund,Medium,1952692.0,419047.7,3.9507,2019-02-02,2023-01-14,21.459999836123668,1952692.0,2,3,2.4000000000000004,High
1369,INV101368,Rakesh Joshi,28,Delhi,Delhi,ETF,Medium,955458.0,54461.11,3.6164,2020-12-13,2024-07-25,5.700000418647392,955458.0,2,1,1.6,Low
1370,INV101369,Rahul Agarwal,27,Pune,Rajasthan,Debt Fund,Low,4332069.0,342233.45,2.2658,2019-10-24,2022-01-28,7.899999976916342,4332069.0,1,1,1.0,Low
1371,INV101370,Priya Joshi,25,Nagpur,Telangana,Equity,High,999499.0,123038.33,5.3699,2020-04-13,2025-08-25,12.310000310155388,999499.0,3,2,2.5999999999999996,High
1372,INV101371,Priya Patil,63,Delhi,Gujarat,Debt Fund,Low,446610.0,64981.75,1.6274,2020-04-29,2021-12-14,14.549998880454984,446610.0,1,2,1.4,Low
1373,INV101372,Sneha Sharma,64,Chennai,West Bengal,Fixed Deposit,Low,4372088.0,382557.7,1.6712,2021-05-05,2023-01-05,8.75,4372088.0,1,2,1.4,Low
1374,INV101373,Rakesh Joshi,65,Pune,Tamil Nadu,Mutual Fund,Medium,1323455.0,264029.27,1.3973,2021-05-21,2022-10-13,19.94999981110049,1323455.0,2,3,2.4000000000000004,High
1375,INV101374,Sneha Deshmukh,35,Delhi,Karnataka,Equity,High,4645027.0,584808.9,1.7808,2021-04-16,2023-01-26,12.59000001506988,4645027.0,3,2,2.5999999999999996,High
1376,INV101375,Rahul Kulkarni,33,Mumbai,West Bengal,ETF,Medium,2507032.0,251455.31,2.4301,2018-07-08,2020-12-11,10.030000015955123,2507032.0,2,2,2.0,Medium
1377,INV101376,Rahul Joshi,31,Nagpur,Gujarat,Equity,High,3031086.0,250973.92,3.4411,2020-05-27,2023-11-04,8.27999997360682,3031086.0,3,2,2.5999999999999996,High
1378,INV101377,Pooja Agarwal,50,Mumbai,Gujarat,Mutual Fund,Medium,1818486.0,359150.98,2.1397,2022-12-18,2025-02-06,19.749999725046,1818486.0,2,3,2.4000000000000004,High
1379,INV101378,Deepak Kulkarni,46,Mumbai,Gujarat,Fixed Deposit,Low,809679.0,79105.64,1.9836,2018-07-24,2020-07-17,9.770000209959749,809679.0,1,2,1.4,Low
1380,INV101379,Sneha Joshi,34,Ahmedabad,Tamil Nadu,Debt Fund,Low,3859450.0,551901.35,3.7205,2022-10-02,2026-06-21,14.299999999999999,3859450.0,1,2,1.4,Low
1381,INV101380,Shilpa Mehta,37,Bengaluru,Telangana,Gold,Medium,538411.0,32735.39,1.0274,2021-02-09,2022-02-19,6.080000222878061,538411.0,2,1,1.6,Low
1382,INV101381,Deepak Deshmukh,48,Mumbai,Delhi,ETF,Medium,4816152.0,831267.84,1.2575,2020-04-14,2021-07-17,17.260000099664627,4816152.0,2,3,2.4000000000000004,High
1383,INV101382,Swati Verma,43,Jaipur,Karnataka,Equity,High,351449.0,52365.9,4.1671,2020-01-25,2024-03-25,14.899999715463693,351449.0,3,2,2.5999999999999996,High
1384,INV101383,Nikita Khan,64,Jaipur,Gujarat,ETF,Medium,4000944.0,874206.26,3.2603,2018-12-06,2022-03-10,21.849999900023594,4000944.0,2,3,2.4000000000000004,High
1385,INV101384,Anjali Verma,58,Nagpur,West Bengal,Fixed Deposit,Low,4836371.0,752055.69,5.0932,2022-03-08,2027-04-10,15.54999998966167,4836371.0,1,3,1.8000000000000003,Medium
1386,INV101385,Amit Joshi,44,Nagpur,Telangana,Equity,High,4971114.0,421053.36,2.6493,2018-07-30,2021-03-23,8.470000084488104,4971114.0,3,2,2.5999999999999996,High
1387,INV101386,Kavita Khan,60,Chennai,Maharashtra,Fixed Deposit,Low,2070893.0,192593.05,3.411,2023-06-08,2026-11-04,9.300000048288346,2070893.0,1,2,1.4,Low
1388,INV101387,Anjali Patil,38,Ahmedabad,Telangana,Fixed Deposit,Low,3538613.0,549192.74,1.1699,2020-05-05,2021-07-06,15.520000067823183,3538613.0,1,3,1.8000000000000003,Medium
1389,INV101388,Sunil Joshi,33,Bengaluru,Maharashtra,Debt Fund,Low,2932824.0,471011.53,4.6466,2020-01-11,2024-09-02,16.059999849973952,2932824.0,1,3,1.8000000000000003,Medium
1390,INV101389,Sneha Gupta,26,Chennai,West Bengal,Fixed Deposit,Low,1188222.0,257487.71,4.4219,2021-03-05,2025-08-05,21.670000218814327,1188222.0,1,3,1.8000000000000003,Medium
1391,INV101390,Swati Agarwal,47,Pune,Telangana,Equity,High,3841877.0,610858.44,3.1452,2021-02-01,2024-03-25,15.89999992191317,3841877.0,3,3,3.0,High
1392,INV101391,Deepak Joshi,45,Pune,Tamil Nadu,Mutual Fund,Medium,3773159.0,217711.27,1.8164,2022-12-12,2024-10-05,5.769999886037137,3773159.0,2,1,1.6,Low
1393,INV101392,Prakash Joshi,42,Mumbai,Karnataka,Gold,Medium,3544290.0,487339.88,5.337,2022-06-19,2027-10-19,13.750000141071977,3544290.0,2,2,2.0,Medium
1394,INV101393,Kavita Agarwal,29,Pune,Gujarat,Fixed Deposit,Low,208205.0,8578.05,4.3671,2020-06-08,2024-10-19,4.120001921183449,208205.0,1,1,1.0,Low
1395,INV101394,Rahul Verma,49,Jaipur,Tamil Nadu,Equity,High,881273.0,141268.06,1.1425,2019-11-17,2021-01-07,16.02999978440279,881273.0,3,3,3.0,High
1396,INV101395,Vikas Joshi,37,Chennai,Karnataka,Equity,High,813734.0,158189.89,3.2877,2020-07-17,2023-10-30,19.440000049156115,813734.0,3,3,3.0,High
1397,INV101396,Anjali Mehta,63,Chennai,Karnataka,Equity,High,2049778.0,317305.63,3.7781,2023-01-09,2026-10-19,15.479999785342608,2049778.0,3,3,3.0,High
1398,INV101397,Anil Khan,33,Mumbai,Delhi,ETF,Medium,3966695.0,790958.98,3.3096,2022-04-12,2025-08-02,19.939999924370287,3966695.0,2,3,2.4000000000000004,High
1399,INV101398,Nikita Verma,41,Chennai,Tamil Nadu,Equity,High,4177369.0,860955.75,4.1699,2018-11-26,2023-01-26,20.609999978455342,4177369.0,3,3,3.0,High
1400,INV101399,Neha Gupta,35,Hyderabad,Gujarat,Equity,High,1864629.0,142644.12,1.7425,2023-04-04,2024-12-30,7.650000080444958,1864629.0,3,1,2.1999999999999997,Medium
1401,INV101400,Rakesh Verma,63,Mumbai,Gujarat,Equity,High,863965.0,106786.07,1.9205,2023-01-16,2024-12-17,12.359999537018282,863965.0,3,2,2.5999999999999996,High
1402,INV101401,Anil Mehta,56,Chennai,Delhi,Mutual Fund,Medium,3739150.0,309601.62,2.7808,2021-10-03,2024-07-14,8.28,3739150.0,2,2,2.0,Medium
1403,INV101402,Swati Sharma,35,Mumbai,Karnataka,Gold,Medium,823575.0,165126.79,2.4822,2019-09-21,2022-03-15,20.050000303554626,823575.0,2,3,2.4000000000000004,High
1404,INV101403,Rahul Deshmukh,53,Bengaluru,Delhi,Gold,Medium,560720.0,120666.94,2.5973,2019-07-19,2022-02-21,21.519999286631474,560720.0,2,3,2.4000000000000004,High
1405,INV101404,Ritu Joshi,35,Pune,Maharashtra,Mutual Fund,Medium,1108340.0,229426.38,5.4356,2022-02-26,2027-08-03,20.700000000000003,1108340.0,2,3,2.4000000000000004,High
1406,INV101405,Rakesh Deshmukh,41,Nagpur,West Bengal,ETF,Medium,4323632.0,869050.03,2.0219,2022-08-22,2024-08-29,20.099999953742596,4323632.0,2,3,2.4000000000000004,High
1407,INV101406,Priya Deshmukh,32,Ahmedabad,West Bengal,Gold,Medium,3873631.0,318025.11,2.2986,2022-08-20,2024-12-06,8.210000126496302,3873631.0,2,2,2.0,Medium
1408,INV101407,Ritu Khan,59,Chennai,Delhi,Gold,Medium,2120221.0,303191.6,1.126,2022-02-22,2023-04-09,14.299999858505316,2120221.0,2,2,2.0,Medium
1409,INV101408,Shilpa Patil,25,Mumbai,Gujarat,Fixed Deposit,Low,712451.0,80150.74,3.2712,2019-04-29,2022-08-05,11.250000350901326,712451.0,1,2,1.4,Low
1410,INV101409,Vikas Verma,50,Mumbai,West Bengal,Fixed Deposit,Low,1633950.0,118461.38,4.7808,2019-11-03,2024-08-13,7.250000306006917,1633950.0,1,1,1.0,Low
1411,INV101410,Suresh Joshi,36,Jaipur,Karnataka,Debt Fund,Low,1079972.0,176683.42,5.1096,2018-11-04,2023-12-13,16.360000074075995,1079972.0,1,3,1.8000000000000003,Medium
1412,INV101411,Priya Kulkarni,40,Jaipur,Tamil Nadu,Fixed Deposit,Low,4031293.0,709104.44,4.3123,2021-02-15,2025-06-08,17.590000032247715,4031293.0,1,3,1.8000000000000003,Medium
1413,INV101412,Rahul Khan,39,Jaipur,Tamil Nadu,Fixed Deposit,Low,1528226.0,95972.59,2.8548,2022-10-09,2025-08-16,6.279999816781026,1528226.0,1,1,1.0,Low
1414,INV101413,Nikita Joshi,60,Pune,Tamil Nadu,Debt Fund,Low,1290419.0,120912.26,5.126,2022-09-29,2027-11-13,9.369999976751737,1290419.0,1,2,1.4,Low
1415,INV101414,Anjali Verma,47,Delhi,Gujarat,Gold,Medium,4777599.0,627776.51,1.2,2022-03-19,2023-05-31,13.140000029303422,4777599.0,2,2,2.0,Medium
1416,INV101415,Nikita Mehta,42,Pune,Delhi,ETF,Medium,1844072.0,252822.27,1.1452,2019-01-18,2020-03-11,13.709999934926618,1844072.0,2,2,2.0,Medium
1417,INV101416,Anil Khan,61,Ahmedabad,Rajasthan,ETF,Medium,4070553.0,525508.39,4.0384,2020-02-27,2024-03-11,12.909999943496622,4070553.0,2,2,2.0,Medium
1418,INV101417,Rahul Joshi,45,Chennai,Karnataka,ETF,Medium,1286220.0,125535.07,5.2055,2020-10-08,2025-12-21,9.759999844505606,1286220.0,2,2,2.0,Medium
1419,INV101418,Pooja Agarwal,49,Kolkata,Maharashtra,Equity,High,2192140.0,233243.7,1.1671,2022-12-14,2024-02-13,10.640000182470098,2192140.0,3,2,2.5999999999999996,High
1420,INV101419,Neha Gupta,42,Nagpur,Gujarat,Gold,Medium,1608612.0,145257.66,5.1863,2022-05-14,2027-07-20,9.02999977620458,1608612.0,2,2,2.0,Medium
1421,INV101420,Vikas Deshmukh,65,Ahmedabad,Tamil Nadu,Gold,Medium,1845066.0,120482.81,2.6493,2021-06-06,2024-01-29,6.5300000108397205,1845066.0,2,1,1.6,Low
1422,INV101421,Rakesh Gupta,50,Bengaluru,Delhi,ETF,Medium,2063924.0,404322.71,4.211,2023-05-22,2027-08-06,19.589999922477766,2063924.0,2,3,2.4000000000000004,High
1423,INV101422,Vikas Gupta,49,Jaipur,Karnataka,Gold,Medium,2950462.0,217154.0,3.7096,2022-01-19,2025-10-04,7.35999989154241,2950462.0,2,1,1.6,Low
1424,INV101423,Pooja Verma,39,Ahmedabad,Gujarat,Debt Fund,Low,2059352.0,404250.8,4.411,2020-12-20,2025-05-18,19.630000116541513,2059352.0,1,3,1.8000000000000003,Medium
1425,INV101424,Neha Sharma,64,Kolkata,Tamil Nadu,Debt Fund,Low,4307331.0,574597.96,4.1342,2023-04-29,2027-06-16,13.340000106794673,4307331.0,1,2,1.4,Low
1426,INV101425,Shilpa Khan,29,Kolkata,Rajasthan,Mutual Fund,Medium,1828728.0,174094.91,4.789,2022-12-03,2027-09-16,9.520000240604398,1828728.0,2,2,2.0,Medium
1427,INV101426,Rahul Verma,48,Chennai,Tamil Nadu,Equity,High,4575016.0,868795.54,2.5096,2019-04-29,2021-10-31,18.990000034972557,4575016.0,3,3,3.0,High
1428,INV101427,Deepak Patil,48,Chennai,Rajasthan,ETF,Medium,4005716.0,237939.53,1.6,2019-02-19,2020-09-25,5.93999999001427,4005716.0,2,1,1.6,Low
1429,INV101428,Rahul Sharma,64,Nagpur,Delhi,Debt Fund,Low,4600032.0,264501.84,2.7781,2020-07-05,2023-04-15,5.75,4600032.0,1,1,1.0,Low
1430,INV101429,Nikita Joshi,32,Ahmedabad,Maharashtra,Fixed Deposit,Low,930958.0,43103.36,3.1479,2020-07-24,2023-09-16,4.630000494114665,930958.0,1,1,1.0,Low
1431,INV101430,Sunil Joshi,58,Chennai,Karnataka,Mutual Fund,Medium,1304229.0,230066.0,1.726,2020-01-10,2021-10-01,17.640000337364068,1304229.0,2,3,2.4000000000000004,High
1432,INV101431,Rahul Gupta,62,Kolkata,Rajasthan,Debt Fund,Low,4875865.0,904960.54,3.3342,2020-05-26,2023-09-25,18.559999917963275,4875865.0,1,3,1.8000000000000003,Medium
1433,INV101432,Rajesh Joshi,65,Jaipur,Gujarat,Debt Fund,Low,1605845.0,104219.34,2.8904,2020-11-10,2023-10-01,6.489999968863744,1605845.0,1,1,1.0,Low
1434,INV101433,Shilpa Patil,44,Pune,Gujarat,Debt Fund,Low,2861934.0,520299.6,1.9973,2019-08-13,2021-08-11,18.17999995807031,2861934.0,1,3,1.8000000000000003,Medium
1435,INV101434,Pooja Deshmukh,62,Pune,Telangana,Mutual Fund,Medium,252492.0,50195.41,2.7205,2022-06-30,2025-03-19,19.880000158420863,252492.0,2,3,2.4000000000000004,High
1436,INV101435,Amit Gupta,46,Mumbai,Telangana,ETF,Medium,1170843.0,215318.03,2.1671,2018-05-22,2020-07-21,18.390000196439658,1170843.0,2,3,2.4000000000000004,High
