investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level,years_invested,ending_value,cagr_percent
981,INV100980,Suresh Verma,60,Delhi,Rajasthan,Fixed Deposit,Low,4924072.0,293474.69,4.5342,2018-10-22,2023-05-04,5.959999975629926,4924072.0,1,1,1.0,Low,4.534246575342466,5217546.69,1.2849460853817884
982,INV100981,Swati Deshmukh,28,Bengaluru,Gujarat,Debt Fund,Low,1385566.0,156014.73,5.0548,2020-12-07,2025-12-26,11.259999884523726,1385566.0,1,2,1.4,Low,5.054794520547945,1541580.73,2.1332958738692787
983,INV100982,Amit Kulkarni,38,Ahmedabad,Rajasthan,Debt Fund,Low,1463424.0,68195.56,3.2795,2021-05-11,2024-08-20,4.660000109332634,1463424.0,1,1,1.0,Low,3.2794520547945205,1531619.56,1.3985438448653076
984,INV100983,Suresh Verma,52,Chennai,Karnataka,Equity,High,2177524.0,213179.6,4.1123,2020-11-19,2024-12-29,9.790000018369488,2177524.0,3,2,2.5999999999999996,High,4.112328767123287,2390703.6,2.297189451696191
985,INV100984,Rahul Agarwal,56,Ahmedabad,Rajasthan,Mutual Fund,Medium,1219028.0,85210.06,1.6356,2023-06-14,2025-01-31,6.990000229691197,1219028.0,2,1,1.6,Low,1.6356164383561644,1304238.06,4.217377464584571
986,INV100985,Prakash Kulkarni,58,Jaipur,West Bengal,Fixed Deposit,Low,4789282.0,552204.21,3.4411,2018-08-29,2022-02-05,11.5299999039522,4789282.0,1,2,1.4,Low,3.441095890410959,5341486.21,3.2220001083344663
987,INV100986,Pooja Joshi,63,Kolkata,Rajasthan,Mutual Fund,Medium,1387135.0,127893.85,4.4438,2022-07-03,2026-12-11,9.22000021627311,1387135.0,2,2,2.0,Medium,4.443835616438356,1515028.85,2.00446201068194
988,INV100987,Neha Agarwal,36,Kolkata,Delhi,Equity,High,1335307.0,92937.37,1.0548,2020-08-28,2021-09-17,6.960000209689607,1335307.0,3,1,2.1999999999999997,Medium,1.0547945205479452,1428244.37,6.586794293081399
989,INV100988,Rakesh Sharma,64,Jaipur,Karnataka,Equity,High,1774327.0,134671.42,2.8548,2020-07-28,2023-06-05,7.590000039451579,1774327.0,3,1,2.1999999999999997,Medium,2.8547945205479452,1908998.42,2.5957368761448496
990,INV100989,Rajesh Kulkarni,52,Hyderabad,Gujarat,Debt Fund,Low,4890541.0,973217.66,2.0795,2018-01-29,2020-02-27,19.900000020447635,4890541.0,1,3,1.8000000000000003,Medium,2.0794520547945203,5863758.66,9.11986581634714
991,INV100990,Rajesh Patil,41,Nagpur,Gujarat,Debt Fund,Low,1899432.0,102379.38,2.2137,2022-02-05,2024-04-23,5.389999747292875,1899432.0,1,1,1.0,Low,2.213698630136986,2001811.38,2.399829961339628
992,INV100991,Ritu Deshmukh,35,Delhi,Telangana,Equity,High,2525636.0,540486.1,4.7507,2021-06-15,2026-03-15,21.399999841624048,2525636.0,3,3,3.0,High,4.750684931506849,3066122.1,4.1664091841851825
993,INV100992,Suresh Sharma,33,Chennai,Rajasthan,Debt Fund,Low,1428861.0,94019.05,2.8137,2018-01-01,2020-10-24,6.5799997340539065,1428861.0,1,1,1.0,Low,2.813698630136986,1522880.05,2.290679185625688
994,INV100993,Ritu Gupta,44,Ahmedabad,Delhi,Fixed Deposit,Low,1183954.0,98623.37,3.1616,2022-05-04,2025-07-01,8.330000152032934,1183954.0,1,2,1.4,Low,3.1616438356164385,1282577.37,2.5630011575118683
995,INV100994,Sneha Joshi,53,Bengaluru,Delhi,Fixed Deposit,Low,1593484.0,334950.34,1.8,2021-12-27,2023-10-15,21.020000200817833,1593484.0,1,3,1.8000000000000003,Medium,1.8,1928434.34,11.181300473792977
996,INV100995,Pooja Agarwal,38,Chennai,West Bengal,Mutual Fund,Medium,3120749.0,224693.93,3.6137,2022-10-18,2026-05-29,7.200000064087179,3120749.0,2,1,1.6,Low,3.6136986301369864,3345442.93,1.9425858869250856
997,INV100996,Swati Kulkarni,46,Hyderabad,Tamil Nadu,Fixed Deposit,Low,289526.0,21801.31,1.0301,2019-02-04,2020-02-15,7.530000759862672,289526.0,1,1,1.0,Low,1.0301369863013699,311327.31,7.301857213173024
998,INV100997,Rahul Kulkarni,42,Jaipur,Maharashtra,ETF,Medium,2490323.0,114554.86,3.2329,2020-09-07,2023-12-01,4.600000080310868,2490323.0,2,1,1.6,Low,3.232876712328767,2604877.86,1.4008464907702356
999,INV100998,Priya Verma,27,Mumbai,Karnataka,ETF,Medium,4012460.0,514798.62,4.6329,2022-11-27,2027-07-15,12.830000049844733,4012460.0,2,2,2.0,Medium,4.632876712328767,4527258.62,2.639794663243711
1000,INV100999,Anjali Sharma,45,Ahmedabad,Tamil Nadu,Mutual Fund,Medium,1304345.0,71608.54,1.3123,2018-09-02,2019-12-25,5.489999961666584,1304345.0,2,1,1.6,Low,1.3123287671232877,1375953.54,4.156673588429549
1001,INV101000,Vikas Khan,48,Chennai,Gujarat,ETF,Medium,339875.0,33953.51,2.7753,2023-01-17,2025-10-26,9.989999264435454,339875.0,2,2,2.0,Medium,2.7753424657534245,373828.51,3.4904355907451556
1002,INV101001,Rajesh Verma,36,Mumbai,Tamil Nadu,Fixed Deposit,Low,744881.0,55642.61,5.0877,2018-10-30,2023-11-30,7.469999906025258,744881.0,1,1,1.0,Low,5.087671232876712,800523.61,1.426075305774832
1003,INV101002,Prakash Kulkarni,60,Pune,West Bengal,Gold,Medium,4440154.0,504845.51,1.0164,2022-09-21,2023-09-27,11.370000004504348,4440154.0,2,2,2.0,Medium,1.0164383561643835,4944999.51,11.17620884450723
1004,INV101003,Vikas Verma,36,Jaipur,Maharashtra,Mutual Fund,Medium,922219.0,130862.88,1.5068,2018-08-27,2020-02-28,14.190000422893046,922219.0,2,2,2.0,Medium,1.5068493150684932,1053081.88,9.205392936257883
1005,INV101004,Sunil Kulkarni,37,Bengaluru,Maharashtra,Gold,Medium,2024739.0,313429.6,5.063,2022-12-02,2027-12-24,15.480000138289427,2024739.0,2,3,2.4000000000000004,High,5.063013698630137,2338168.6,2.883508188385342
1006,INV101005,Deepak Kulkarni,37,Bengaluru,Tamil Nadu,ETF,Medium,1693206.0,152727.18,2.2658,2020-04-27,2022-08-02,9.019999929128529,1693206.0,2,2,2.0,Medium,2.265753424657534,1845933.18,3.885159856200038
1007,INV101006,Shilpa Mehta,65,Mumbai,Gujarat,Mutual Fund,Medium,975208.0,125021.67,5.3315,2019-12-16,2025-04-14,12.820000451185798,975208.0,2,2,2.0,Medium,5.331506849315068,1100229.67,2.288252274753977
1008,INV101007,Prakash Deshmukh,46,Pune,Telangana,Debt Fund,Low,1967167.0,430612.86,4.8247,2021-08-16,2026-06-12,21.89000018808774,1967167.0,1,3,1.8000000000000003,Medium,4.824657534246575,2397779.86,4.188187489281381
1009,INV101008,Vikas Mehta,33,Jaipur,West Bengal,Debt Fund,Low,2388134.0,109137.72,4.5397,2021-09-10,2026-03-25,4.569999840879951,2388134.0,1,1,1.0,Low,4.53972602739726,2497271.72,0.9892044969983527
1010,INV101009,Vikas Agarwal,55,Hyderabad,Delhi,Mutual Fund,Medium,483952.0,47427.3,1.0438,2020-01-05,2021-01-20,9.800000826528251,483952.0,2,2,2.0,Medium,1.0438356164383562,531379.3,9.369759746424133
1011,INV101010,Anjali Khan,54,Chennai,Rajasthan,Mutual Fund,Medium,2769226.0,191907.36,1.1205,2022-03-21,2023-05-04,6.929999934999888,2769226.0,2,1,1.6,Low,1.1205479452054794,2961133.36,6.161990020901853
1012,INV101011,Rahul Deshmukh,57,Chennai,Gujarat,Debt Fund,Low,3330752.0,493617.45,2.6822,2020-04-01,2022-12-06,14.8200001080837,3330752.0,1,2,1.4,Low,2.682191780821918,3824369.45,5.287376817480238
1013,INV101012,Nikita Joshi,37,Nagpur,West Bengal,Equity,High,3561735.0,522862.7,2.6849,2018-12-07,2021-08-13,14.680000056152409,3561735.0,3,2,2.5999999999999996,High,2.684931506849315,4084597.7,5.234011851492237
1014,INV101013,Kavita Patil,54,Nagpur,Telangana,Mutual Fund,Medium,2794374.0,510532.13,3.5726,2019-12-10,2023-07-06,18.27000000715724,2794374.0,2,3,2.4000000000000004,High,3.5726027397260274,3304906.13,4.808904320497809
1015,INV101014,Sunil Patil,60,Mumbai,Rajasthan,Mutual Fund,Medium,874236.0,63994.08,1.5041,2020-06-13,2021-12-14,7.320000549050828,874236.0,2,1,1.6,Low,1.5041095890410958,938230.08,4.808834812257801
1016,INV101015,Kavita Mehta,40,Chennai,Karnataka,Debt Fund,Low,4149362.0,576761.32,3.6493,2019-03-12,2022-11-03,13.900000048200182,4149362.0,1,2,1.4,Low,3.649315068493151,4726123.32,3.6308018085699167
1017,INV101016,Sneha Khan,50,Hyderabad,Rajasthan,ETF,Medium,1320099.0,147851.09,4.7836,2019-08-03,2024-05-14,11.200000151503788,1320099.0,2,2,2.0,Medium,4.7835616438356166,1467950.09,2.244080023722894
1018,INV101017,Pooja Gupta,46,Jaipur,Gujarat,Equity,High,425622.0,34007.2,2.3178,2022-04-22,2024-08-15,7.990000516890573,425622.0,3,1,2.1999999999999997,Medium,2.317808219178082,459629.2,3.3720348562326308
1019,INV101018,Suresh Gupta,49,Chennai,Karnataka,Debt Fund,Low,1358298.0,176578.74,3.4411,2019-09-11,2023-02-18,13.0,1358298.0,1,2,1.4,Low,3.441095890410959,1534876.74,3.6155331868907625
1020,INV101019,Vikas Agarwal,58,Kolkata,Delhi,Debt Fund,Low,4232001.0,195941.65,2.0055,2020-05-13,2022-05-15,4.6300000874290905,4232001.0,1,1,1.0,Low,2.0054794520547947,4427942.65,2.2824824581447967
1021,INV101020,Vikas Gupta,33,Kolkata,Maharashtra,Gold,Medium,1050647.0,166107.29,1.0685,2022-07-11,2023-08-05,15.809999933374389,1050647.0,2,3,2.4000000000000004,High,1.0684931506849316,1216754.29,14.72545146047548
1022,INV101021,Rakesh Khan,53,Kolkata,West Bengal,Fixed Deposit,Low,3569732.0,414088.91,2.4493,2020-05-20,2022-10-31,11.599999943973383,3569732.0,1,2,1.4,Low,2.4493150684931506,3983820.91,4.58278761164308
1023,INV101022,Kavita Verma,34,Hyderabad,Tamil Nadu,Mutual Fund,Medium,1136773.0,206210.62,5.2603,2020-12-24,2026-03-28,18.139999806469717,1136773.0,2,3,2.4000000000000004,High,5.260273972602739,1342983.62,3.2197885000664783
1024,INV101023,Ritu Mehta,48,Jaipur,West Bengal,Debt Fund,Low,4016727.0,475178.8,1.6795,2018-03-23,2019-11-26,11.829999897926845,4016727.0,1,2,1.4,Low,1.6794520547945206,4491905.8,6.884122190241726
1025,INV101024,Prakash Gupta,51,Kolkata,West Bengal,Debt Fund,Low,2684239.0,477794.54,2.0027,2019-07-02,2021-07-02,17.799999925490987,2684239.0,1,3,1.8000000000000003,Medium,2.0027397260273974,3162033.54,8.523547557505285
1026,INV101025,Sunil Patil,30,Nagpur,Karnataka,ETF,Medium,1136867.0,118575.23,3.2219,2022-02-21,2025-05-12,10.43000016712597,1136867.0,2,2,2.0,Medium,3.221917808219178,1255442.23,3.1271732100640826
1027,INV101026,Shilpa Khan,54,Pune,West Bengal,Debt Fund,Low,2504319.0,255941.4,2.3671,2021-06-18,2023-10-30,10.219999928124173,2504319.0,1,2,1.4,Low,2.367123287671233,2760260.4,4.196484192638561
1028,INV101027,Prakash Agarwal,50,Nagpur,Tamil Nadu,ETF,Medium,1048278.0,113947.82,2.8932,2018-06-11,2021-05-02,10.87000013355236,1048278.0,2,2,2.0,Medium,2.893150684931507,1162225.82,3.6310036166202986
1029,INV101028,Deepak Khan,41,Jaipur,Telangana,ETF,Medium,865076.0,164883.49,5.4521,2018-08-27,2024-02-07,19.06000050862583,865076.0,2,3,2.4000000000000004,High,5.4520547945205475,1029959.49,3.2515920673880094
1030,INV101029,Rajesh Patil,42,Jaipur,Gujarat,Mutual Fund,Medium,3339322.0,478190.91,3.4493,2023-03-31,2026-09-10,14.31999998802152,3339322.0,2,2,2.0,Medium,3.4493150684931506,3817512.91,3.95619243377614
1031,INV101030,Anil Kulkarni,42,Jaipur,West Bengal,Equity,High,2487400.0,101734.66,3.3233,2022-05-21,2025-09-15,4.09,2487400.0,3,1,2.1999999999999997,Medium,3.3232876712328765,2589134.66,1.2135108625600743
1032,INV101031,Nikita Mehta,62,Jaipur,West Bengal,Fixed Deposit,Low,351606.0,58929.17,2.6137,2021-06-06,2024-01-16,16.760001251400716,351606.0,1,3,1.8000000000000003,Medium,2.6136986301369864,410535.17,6.107648731340487
1033,INV101032,Anil Mehta,56,Ahmedabad,Karnataka,ETF,Medium,4877967.0,206338.0,3.4932,2019-12-11,2023-06-08,4.229999915948591,4877967.0,2,1,1.6,Low,3.493150684931507,5084305.0,1.1930910472195189
1034,INV101033,Ritu Joshi,47,Delhi,West Bengal,Debt Fund,Low,3580090.0,163968.12,1.4384,2023-06-05,2024-11-11,4.579999944135482,3580090.0,1,1,1.0,Low,1.4383561643835616,3744058.12,3.162399142129213
1035,INV101034,Swati Patil,64,Jaipur,Gujarat,Gold,Medium,2845247.0,345128.46,4.5041,2018-11-16,2023-05-18,12.129999961339035,2845247.0,2,2,2.0,Medium,4.504109589041096,3190375.46,2.5744536207336965
1036,INV101035,Sunil Agarwal,59,Chennai,Delhi,Equity,High,396363.0,69442.8,3.7534,2022-03-04,2025-12-03,17.520000605505558,396363.0,3,3,3.0,High,3.7534246575342465,465805.8,4.394932346206781
1037,INV101036,Kavita Joshi,51,Delhi,Gujarat,Fixed Deposit,Low,1972556.0,431200.74,1.8904,2019-01-01,2020-11-21,21.859999918886967,1972556.0,1,3,1.8000000000000003,Medium,1.8904109589041096,2403756.74,11.024625371656738
1038,INV101037,Neha Joshi,59,Delhi,Gujarat,Gold,Medium,3246530.0,498017.7,4.5507,2021-11-07,2026-05-26,15.339999938395765,3246530.0,2,3,2.4000000000000004,High,4.550684931506849,3744547.7,3.185795359246235
1039,INV101038,Kavita Kulkarni,25,Kolkata,Karnataka,ETF,Medium,2601519.0,490906.64,1.9945,2023-03-08,2025-03-05,18.87000018066368,2601519.0,2,3,2.4000000000000004,High,1.9945205479452055,3092425.64,9.053410704913256
1040,INV101039,Deepak Sharma,64,Nagpur,Delhi,Fixed Deposit,Low,3415801.0,493241.66,3.3014,2020-05-06,2023-08-24,14.439999871186874,3415801.0,1,2,1.4,Low,3.3013698630136985,3909042.66,4.170199938292729
1041,INV101040,Swati Mehta,30,Mumbai,Gujarat,Fixed Deposit,Low,3629055.0,762827.36,1.9315,2019-05-27,2021-05-01,21.019999972444616,3629055.0,1,3,1.8000000000000003,Medium,1.9315068493150684,4391882.36,10.381851031867573
1042,INV101041,Sunil Patil,55,Hyderabad,Karnataka,Debt Fund,Low,1819266.0,351300.26,5.0548,2020-01-26,2025-02-13,19.309999747150776,1819266.0,1,3,1.8000000000000003,Medium,5.054794520547945,2170566.26,3.5545371552819782
1043,INV101042,Nikita Mehta,40,Kolkata,Delhi,Fixed Deposit,Low,459122.0,35490.13,4.8356,2019-05-17,2024-03-16,7.7299998693157805,459122.0,1,1,1.0,Low,4.835616438356165,494612.13,1.5516968453290314
1044,INV101043,Rahul Agarwal,58,Chennai,Delhi,Gold,Medium,1536024.0,129179.62,1.0384,2018-05-24,2019-06-07,8.41000010416504,1536024.0,2,2,2.0,Medium,1.0383561643835617,1665203.62,8.087110580734302
1045,INV101044,Amit Mehta,55,Bengaluru,Gujarat,ETF,Medium,4707546.0,290926.34,3.9945,2021-08-18,2025-08-15,6.179999940521028,4707546.0,2,1,1.6,Low,3.9945205479452053,4998472.34,1.5125204912576962
1046,INV101045,Anjali Agarwal,32,Nagpur,Tamil Nadu,Fixed Deposit,Low,3248195.0,363473.02,4.6438,2021-07-12,2026-03-03,11.189999984606835,3248195.0,1,2,1.4,Low,4.6438356164383565,3611668.02,2.310394437177865
1047,INV101046,Anil Deshmukh,55,Bengaluru,Delhi,Debt Fund,Low,1137709.0,193410.53,2.9041,2021-09-06,2024-08-01,17.0,1137709.0,1,3,1.8000000000000003,Medium,2.904109589041096,1331119.53,5.555068982314704
1048,INV101047,Rajesh Gupta,43,Hyderabad,Rajasthan,ETF,Medium,821340.0,100614.15,2.3726,2022-03-22,2024-08-04,12.25,821340.0,2,2,2.0,Medium,2.372602739726027,921954.15,4.991090189685932
1049,INV101048,Prakash Sharma,39,Jaipur,West Bengal,ETF,Medium,2509375.0,368878.12,3.926,2018-10-31,2022-10-03,14.699999800747198,2509375.0,2,2,2.0,Medium,3.926027397260274,2878253.12,3.555083138715087
1050,INV101049,Prakash Patil,33,Jaipur,Tamil Nadu,Gold,Medium,1527937.0,217272.64,3.4658,2021-12-31,2025-06-18,14.219999908373188,1527937.0,2,2,2.0,Medium,3.4657534246575343,1745209.6400000001,3.9108219189652127
1051,INV101050,Swati Sharma,41,Ahmedabad,Gujarat,Gold,Medium,2111915.0,95036.18,1.8301,2019-09-13,2021-07-12,4.500000236751952,2111915.0,2,1,1.6,Low,1.83013698630137,2206951.18,2.434270524608184
1052,INV101051,Neha Joshi,48,Kolkata,Karnataka,Fixed Deposit,Low,1629503.0,350343.15,3.811,2021-04-17,2025-02-06,21.500000306842026,1629503.0,1,3,1.8000000000000003,Medium,3.8109589041095893,1979846.15,5.242925737265058
1053,INV101052,Neha Deshmukh,44,Delhi,Karnataka,Debt Fund,Low,4260073.0,858404.71,1.3616,2023-04-24,2024-09-02,20.15000001173689,4260073.0,1,3,1.8000000000000003,Medium,1.3616438356164384,5118477.71,14.432570551436296
1054,INV101053,Amit Joshi,39,Hyderabad,Maharashtra,Gold,Medium,1203205.0,188903.18,4.1945,2020-07-29,2024-10-07,15.699999584443217,1203205.0,2,3,2.4000000000000004,High,4.1945205479452055,1392108.18,3.537832612473202
1055,INV101054,Priya Verma,28,Jaipur,Telangana,Mutual Fund,Medium,2964172.0,389195.78,4.0,2023-05-24,2027-05-23,13.129999878549558,2964172.0,2,2,2.0,Medium,4.0,3353367.7800000003,3.1322390672879674
1056,INV101055,Anjali Patil,27,Ahmedabad,Tamil Nadu,Equity,High,1732469.0,284298.16,2.2795,2019-05-17,2021-08-26,16.409999832608836,1732469.0,3,3,3.0,High,2.2794520547945205,2016767.16,6.893197053544409
1057,INV101056,Deepak Deshmukh,40,Kolkata,Delhi,Fixed Deposit,Low,734093.0,149094.29,1.3397,2019-09-13,2021-01-14,20.31000023157829,734093.0,1,3,1.8000000000000003,Medium,1.3397260273972602,883187.29,14.799214734692189
1058,INV101057,Rakesh Mehta,30,Delhi,Delhi,Fixed Deposit,Low,628513.0,61217.17,3.6822,2019-02-07,2022-10-13,9.740000604601654,628513.0,1,2,1.4,Low,3.682191780821918,689730.17,2.556268250968863
1059,INV101058,Anjali Deshmukh,62,Mumbai,Tamil Nadu,Gold,Medium,4287187.0,402995.58,1.6247,2020-05-30,2022-01-13,9.400000046650636,4287187.0,2,2,2.0,Medium,1.6246575342465754,4690182.58,5.685576575907247
1060,INV101059,Prakash Kulkarni,41,Hyderabad,Tamil Nadu,ETF,Medium,4332271.0,665436.83,3.8849,2020-09-16,2024-08-04,15.36000010156336,4332271.0,2,3,2.4000000000000004,High,3.884931506849315,4997707.83,3.746467540083054
1061,INV101060,Ritu Sharma,45,Kolkata,Karnataka,Mutual Fund,Medium,2790435.0,426099.42,2.0219,2022-03-30,2024-04-06,15.26999983873482,2790435.0,2,3,2.4000000000000004,High,2.021917808219178,3216534.42,7.281204428890309
1062,INV101061,Neha Joshi,36,Pune,Telangana,Mutual Fund,Medium,3824003.0,616046.88,3.4849,2022-11-01,2026-04-26,16.109999913702996,3824003.0,2,3,2.4000000000000004,High,3.484931506849315,4440049.88,4.379285195759253
1063,INV101062,Prakash Khan,38,Hyderabad,Karnataka,Mutual Fund,Medium,2761745.0,269546.31,4.8411,2018-07-30,2023-06-01,9.759999927582017,2761745.0,2,2,2.0,Medium,4.841095890410959,3031291.31,1.9422763327486603
1064,INV101063,Shilpa Mehta,63,Bengaluru,Telangana,Debt Fund,Low,1640972.0,317363.98,2.8247,2018-11-18,2021-09-14,19.33999970749044,1640972.0,1,3,1.8000000000000003,Medium,2.824657534246575,1958335.98,6.459443562916589
1065,INV101064,Neha Mehta,44,Jaipur,Gujarat,Gold,Medium,2746933.0,293097.75,2.9836,2022-01-28,2025-01-21,10.669999959955339,2746933.0,2,2,2.0,Medium,2.9835616438356163,3040030.75,3.4564327627633284
1066,INV101065,Anjali Kulkarni,26,Delhi,Tamil Nadu,Debt Fund,Low,3589678.0,179483.9,1.7836,2021-08-15,2023-05-28,5.0,3589678.0,1,1,1.0,Low,1.7835616438356163,3769161.9,2.7733064457847956
1067,INV101066,Priya Deshmukh,38,Bengaluru,Delhi,Equity,High,398633.0,39026.17,4.1288,2019-10-30,2023-12-15,9.789999824399887,398633.0,3,2,2.5999999999999996,High,4.1287671232876715,437659.17,2.2879394939786746
1068,INV101067,Rahul Agarwal,56,Bengaluru,Gujarat,Equity,High,2930349.0,498452.36,3.6356,2021-04-29,2024-12-16,17.009999832784423,2930349.0,3,3,3.0,High,3.6356164383561644,3428801.36,4.41554869589651
1069,INV101068,Rakesh Mehta,33,Hyderabad,Gujarat,Mutual Fund,Medium,3074708.0,275801.31,2.5945,2023-03-07,2025-10-09,8.970000078056191,3074708.0,2,2,2.0,Medium,2.5945205479452054,3350509.31,3.3663381231009426
1070,INV101069,Neha Khan,59,Ahmedabad,Tamil Nadu,ETF,Medium,2706982.0,387910.52,2.3753,2020-06-16,2022-10-31,14.329999977835095,2706982.0,2,2,2.0,Medium,2.3753424657534246,3094892.52,5.799831507428377
1071,INV101070,Pooja Mehta,38,Hyderabad,Rajasthan,Mutual Fund,Medium,770458.0,151549.09,2.7589,2022-02-22,2024-11-25,19.670000181710098,770458.0,2,3,2.4000000000000004,High,2.758904109589041,922007.09,6.725147603821591
1072,INV101071,Nikita Sharma,33,Chennai,Gujarat,Gold,Medium,2993507.0,226907.83,2.4301,2019-06-15,2021-11-18,7.579999979956618,2993507.0,2,1,1.6,Low,2.43013698630137,3220414.83,3.052257674661618
1073,INV101072,Amit Khan,52,Ahmedabad,West Bengal,Fixed Deposit,Low,602913.0,114372.6,3.0932,2020-11-15,2023-12-19,18.970000646859496,602913.0,1,3,1.8000000000000003,Medium,3.0931506849315067,717285.6,5.776343762276648
1074,INV101073,Priya Verma,59,Ahmedabad,Delhi,Fixed Deposit,Low,2999719.0,462556.67,1.5151,2021-03-03,2022-09-07,15.420000006667289,2999719.0,1,3,1.8000000000000003,Medium,1.515068493150685,3462275.67,9.927856247025012
1075,INV101074,Anjali Mehta,34,Pune,Karnataka,ETF,Medium,1801280.0,315764.38,2.5534,2020-06-01,2022-12-20,17.52999977793569,1801280.0,2,3,2.4000000000000004,High,2.5534246575342467,2117044.38,6.5301190710833845
1076,INV101075,Amit Agarwal,61,Mumbai,Gujarat,Equity,High,4008822.0,541190.97,3.4247,2022-08-07,2026-01-08,13.499999999999998,4008822.0,3,2,2.5999999999999996,High,3.4246575342465753,4550012.97,3.7668878228462654
1077,INV101076,Neha Joshi,54,Jaipur,West Bengal,ETF,Medium,2904355.0,339519.1,4.2767,2019-04-02,2023-07-11,11.690000017215525,2904355.0,2,2,2.0,Medium,4.276712328767124,3243874.1,2.6187963153952554
1078,INV101077,Rakesh Sharma,59,Nagpur,West Bengal,Equity,High,1480141.0,109530.43,2.0164,2019-09-24,2021-09-29,7.399999729755476,1480141.0,3,1,2.1999999999999997,Medium,2.0164383561643837,1589671.43,3.60381888306891
1079,INV101078,Vikas Agarwal,42,Delhi,West Bengal,Equity,High,2845232.0,589247.55,2.6986,2019-02-18,2021-10-30,20.710000098410255,2845232.0,3,3,3.0,High,2.6986301369863015,3434479.55,7.2236645871858185
1080,INV101079,Deepak Agarwal,28,Kolkata,Gujarat,Mutual Fund,Medium,3887975.0,241832.05,3.4904,2018-02-22,2021-08-19,6.22000012860165,3887975.0,2,1,1.6,Low,3.4904109589041097,4129807.05,1.7438303985691794
1081,INV101080,Shilpa Khan,58,Nagpur,Telangana,Equity,High,3391906.0,495896.66,1.9808,2023-06-09,2025-06-01,14.620000082549456,3391906.0,3,2,2.5999999999999996,High,1.9808219178082191,3887802.66,7.131473503755581
1082,INV101081,Suresh Joshi,48,Bengaluru,Delhi,Gold,Medium,3206396.0,560798.66,2.1781,2019-01-27,2021-04-01,17.489999987524936,3206396.0,2,3,2.4000000000000004,High,2.1780821917808217,3767194.66,7.68092553118318
1083,INV101082,Pooja Gupta,44,Chennai,Tamil Nadu,Mutual Fund,Medium,3387915.0,625409.11,1.5589,2022-10-23,2024-05-14,18.460000029516678,3387915.0,2,3,2.4000000000000004,High,1.558904109589041,4013324.11,11.479373206953891
